census_village_code_2011,census_village_code_2001,source__census_2001_codes__stc_2001,source__census_2001_codes__dtc_2001,source__census_2001_codes__sub_dt_2001,source__census_2001_codes__plcn_2001,source__census_2001_codes__name_of_state_districts_sub_distts_villages_2001,source__mdds_e_governance_code_census_2011_plcn__mdds_stc,source__mdds_e_governance_code_census_2011_plcn__mdds_dtc,source__mdds_e_governance_code_census_2011_plcn__mdds_sub_dt,source__mdds_e_governance_code_census_2011_plcn__mdds_plcn,source__mdds_e_governance_code_census_2011_plcn__mdds_name_of_state_district_sub_distts_villages,source_sheet,source_2011_code_column,source_2001_code_column,village_name_2011,match_status,reference_year,source_id,observation_type,quality_class,source_sha256,source_file
365451,00140600,20,02,0003,00140600,Bergain,20,358,02620,365451,Bergain,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Bergain,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365452,00140700,20,02,0003,00140700,Khendhora Khurd,20,358,02620,365452,Khendhora Khurd,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Khendhora Khurd,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365453,00140800,20,02,0003,00140800,Pahari,20,358,02620,365453,Pahari,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Pahari,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365454,00140900,20,02,0003,00140900,Gopalpur,20,358,02620,365454,Gopalpur,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Gopalpur,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365455,00141000,20,02,0003,00141000,Nawdiha,20,358,02620,365455,Nawdiha,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Nawdiha,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365456,00141100,20,02,0003,00141100,Shivdayaldih,20,358,02620,365456,Shivdayaldih,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Shivdayaldih,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365457,00141200,20,02,0003,00141200,Pakha,20,358,02620,365457,Pakha,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Pakha,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365458,00141300,20,02,0003,00141300,Khendhra Kalan,20,358,02620,365458,Khendhra Kalan,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Khendhra Kalan,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365459,00141400,20,02,0003,00141400,Bhadwa,20,358,02620,365459,Bhadwa,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Bhadwa,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365460,00141500,20,02,0003,00141500,Patsara,20,358,02620,365460,Patsara,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Patsara,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365461,00141600,20,02,0003,00141600,Pipra Kalan,20,358,02620,365461,Pipra Kalan,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Pipra Kalan,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365462,00141700,20,02,0003,00141700,Kui Urf Shashiganj,20,358,02620,365462,Kui Urf Shashiganj,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kui Urf Shashiganj,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365463,00141800,20,02,0003,00141800,Piprahat,20,358,02620,365463,Piprahat,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Piprahat,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365464,00141900,20,02,0003,00141900,Bhalubar,20,358,02620,365464,Bhalubar,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Bhalubar,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365465,00142000,20,02,0003,00142000,Tardih,20,358,02620,365465,Tardih,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Tardih,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365466,00142100,20,02,0003,00142100,Larmi,20,358,02620,365466,Larmi,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Larmi,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365467,00142200,20,02,0003,00142200,Baghamara,20,358,02620,365467,Baghamara,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Baghamara,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365468,00142300,20,02,0003,00142300,Kodwaria,20,358,02620,365468,Kodwaria,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kodwaria,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365469,00142400,20,02,0003,00142400,Chauchhia,20,358,02620,365469,Chauchhia,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Chauchhia,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365470,00142500,20,02,0003,00142500,Solanga,20,358,02620,365470,Solanga,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Solanga,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365471,00142600,20,02,0003,00142600,Maradag,20,358,02620,365471,Maradag,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Maradag,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365472,00142700,20,02,0003,00142700,Bansdiha Alias Latea,20,358,02620,365472,Bansdiha Alias Latea,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Bansdiha Alias Latea,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365473,00142800,20,02,0003,00142800,Bamhandih,20,358,02620,365473,Bamhandih,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Bamhandih,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365474,00142900,20,02,0003,00142900,Gamharia,20,358,02620,365474,Gamharia,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Gamharia,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365475,00143000,20,02,0003,00143000,Gontha,20,358,02620,365475,Gontha,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Gontha,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365476,00143100,20,02,0003,00143100,Lowadag,20,358,02620,365476,Lowadag,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Lowadag,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365477,00143200,20,02,0003,00143200,Hathgara,20,358,02620,365477,Hathgara,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Hathgara,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365478,00143300,20,02,0003,00143300,Maheshra,20,358,02620,365478,Maheshra,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Maheshra,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365479,00143400,20,02,0003,00143400,Kalapahar,20,358,02620,365479,Kalapahar,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kalapahar,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365480,00143500,20,02,0003,00143500,Birwadohar,20,358,02620,365480,Birwadohar,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Birwadohar,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365481,00143600,20,02,0003,00143600,Lahanga,20,358,02620,365481,Lahanga,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Lahanga,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365482,00143700,20,02,0003,00143700,Kushmaha,20,358,02620,365482,Kushmaha,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kushmaha,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365483,00143800,20,02,0003,00143800,Dundur,20,358,02620,365483,Dundur,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Dundur,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365484,00143900,20,02,0003,00143900,Hisag,20,358,02620,365484,Hisag,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Hisag,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365485,00144000,20,02,0003,00144000,Rud,20,358,02620,365485,Rud,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Rud,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365486,00144100,20,02,0003,00144100,Kurkuta,20,358,02620,365486,Kurkuta,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kurkuta,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365487,00144200,20,02,0003,00144200,Loto,20,358,02620,365487,Loto,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Loto,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365488,00144300,20,02,0003,00144300,Arar,20,358,02620,365488,Arar,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Arar,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365489,00144400,20,02,0003,00144400,Khonrhi,20,358,02620,365489,Khonrhi,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Khonrhi,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365490,00144500,20,02,0003,00144500,Telari,20,358,02620,365490,Telari,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Telari,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365491,00144600,20,02,0003,00144600,Gangdari,20,358,02620,365491,Gangdari,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Gangdari,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365492,00144700,20,02,0003,00144700,Kauwal,20,358,02620,365492,Kauwal,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kauwal,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365493,00144800,20,02,0003,00144800,Gurdi,20,358,02620,365493,Gurdi,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Gurdi,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365494,00144900,20,02,0003,00144900,Khajuri,20,358,02620,365494,Khajuri,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Khajuri,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365495,00145000,20,02,0003,00145000,Akabasa,20,358,02620,365495,Akabasa,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Akabasa,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365496,00145100,20,02,0003,00145100,Okraha,20,358,02620,365496,Okraha,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Okraha,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365497,00145200,20,02,0003,00145200,Chengwana,20,358,02620,365497,Chengwana,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Chengwana,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365498,00145300,20,02,0003,00145300,Dali,20,358,02620,365498,Dali,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Dali,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365499,00145400,20,02,0003,00145400,Sahi,20,358,02620,365499,Sahi,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Sahi,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365500,00145500,20,02,0003,00145500,Marumdag,20,358,02620,365500,Marumdag,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Marumdag,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365501,00145600,20,02,0003,00145600,Gundri,20,358,02620,365501,Gundri,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Gundri,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365502,00145700,20,02,0003,00145700,Kurauli,20,358,02620,365502,Kurauli,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kurauli,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365503,00145800,20,02,0003,00145800,Rudwa,20,358,02620,365503,Rudwa,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Rudwa,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365504,00145900,20,02,0003,00145900,Basdiha,20,358,02620,365504,Basdiha,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Basdiha,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365505,00146000,20,02,0003,00146000,Chaukhara Bandhudih,20,358,02620,365505,Chaukhara Bandhudih,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Chaukhara Bandhudih,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365506,00146100,20,02,0003,00146100,Karma Kalan,20,358,02620,365506,Karma Kalan,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Karma Kalan,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365507,00146200,20,02,0003,00146200,Shildag,20,358,02620,365507,Shildag,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Shildag,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365508,00146300,20,02,0003,00146300,Tuktuka Alias Kartuka,20,358,02620,365508,Tuktuka Alias Kartuka,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Tuktuka Alias Kartuka,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365509,00146400,20,02,0003,00146400,Lebar,20,358,02620,365509,Lebar,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Lebar,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365510,00146500,20,02,0003,00146500,Belwanr,20,358,02620,365510,Belwanr,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Belwanr,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365511,00146600,20,02,0003,00146600,Rehra,20,358,02620,365511,Rehra,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Rehra,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365512,00146700,20,02,0003,00146700,Lohrai,20,358,02620,365512,Lohrai,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Lohrai,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365513,00146800,20,02,0003,00146800,Khatin,20,358,02620,365513,Khatin,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Khatin,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365514,00146900,20,02,0003,00146900,Chhatarpur,20,358,02620,365514,Chhatarpur,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Chhatarpur,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365515,00147000,20,02,0003,00147000,Sarma,20,358,02620,365515,Sarma,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Sarma,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
365516,00147100,20,02,0003,00147100,Kangalidih,20,358,02620,365516,Kangalidih,Village Directory,mdds_e_governance_code_census_2011_plcn__mdds_plcn,census_2001_codes__plcn_2001,Kangalidih,linked_2001_2011,2001-2011,CENSUS_MDDS_JH_2011,observed_crosswalk,A,2f3c82c05a46f8701f2a6f7496a5d6314ffcefa8ee858bdd9c5d0878858c38a0,Rdir_2001_MDDS_20.xls
